PeriodEnd,PeriodStart,Period,AirTemp,AlbedoDaily,Azimuth,CloudOpacity,DewpointTemp,Dhi,Dni,Ebh,Ghi,GtiFixedTilt,GtiTracking,PrecipitableWater,RelativeHumidity,SnowDepth,SurfacePressure,WindDirection10m,WindSpeed10m,Zenith
2019-11-09T21:30:00Z,2019-11-09T21:00:00Z,PT30M,16.4,0.06,85,0.0,13.1,0,0,0,0,0,0,19.2,80.6,0.0,985.2,21,5.0,129
2019-11-09T22:00:00Z,2019-11-09T21:30:00Z,PT30M,16.2,0.06,81,0.0,12.8,0,0,0,0,0,0,18.8,80.4,0.0,985.5,20,4.8,135
2019-11-09T22:30:00Z,2019-11-09T22:00:00Z,PT30M,16.0,0.06,75,0.0,12.7,0,0,0,0,0,0,18.6,80.5,0.0,985.7,20,4.6,141
2019-11-09T23:00:00Z,2019-11-09T22:30:00Z,PT30M,15.9,0.06,68,0.0,12.6,0,0,0,0,0,0,18.5,81.1,0.0,985.8,20,4.5,147
2019-11-09T23:30:00Z,2019-11-09T23:00:00Z,PT30M,15.8,0.06,59,0.0,12.8,0,0,0,0,0,0,18.9,82.1,0.0,985.7,23,4.6,153
2019-11-10T00:00:00Z,2019-11-09T23:30:00Z,PT30M,16.0,0.06,47,0.0,13.2,0,0,0,0,0,0,19.6,83.6,0.0,985.6,28,5.0,158
2019-11-10T00:30:00Z,2019-11-10T00:00:00Z,PT30M,16.1,0.06,29,0.0,13.5,0,0,0,0,0,0,19.8,84.3,0.0,985.4,29,5.1,162
2019-11-10T01:00:00Z,2019-11-10T00:30:00Z,PT30M,16.2,0.06,5,0.0,13.5,0,0,0,0,0,0,19.7,84.3,0.0,985.2,26,4.9,164
2019-11-10T01:30:00Z,2019-11-10T01:00:00Z,PT30M,16.2,0.06,-19,0.0,13.5,0,0,0,0,0,0,19.4,84.1,0.0,984.9,24,4.7,163
2019-11-10T02:00:00Z,2019-11-10T01:30:00Z,PT30M,16.2,0.06,-40,0.0,13.5,0,0,0,0,0,0,19.0,83.6,0.0,984.7,20,4.6,160
2019-11-10T02:30:00Z,2019-11-10T02:00:00Z,PT30M,16.2,0.06,-55,0.0,13.4,0,0,0,0,0,0,18.8,83.4,0.0,984.5,18,4.5,155
2019-11-10T03:00:00Z,2019-11-10T02:30:00Z,PT30M,16.1,0.06,-65,0.0,13.3,0,0,0,0,0,0,18.8,83.4,0.0,984.5,15,4.5,150
2019-11-10T03:30:00Z,2019-11-10T03:00:00Z,PT30M,16.1,0.06,-72,0.0,13.3,0,0,0,0,0,0,18.8,83.4,0.0,984.5,13,4.5,144
2019-11-10T04:00:00Z,2019-11-10T03:30:00Z,PT30M,16.0,0.06,-78,0.0,13.2,0,0,0,0,0,0,19.0,83.6,0.0,984.6,12,4.3,138
2019-11-10T04:30:00Z,2019-11-10T04:00:00Z,PT30M,16.1,0.06,-84,0.0,13.2,0,0,0,0,0,0,19.1,83.4,0.0,984.5,10,4.2,132
2019-11-10T05:00:00Z,2019-11-10T04:30:00Z,PT30M,16.1,0.06,-88,0.0,13.2,0,0,0,0,0,0,19.0,82.8,0.0,984.5,7,4.0,125
2019-11-10T05:30:00Z,2019-11-10T05:00:00Z,PT30M,16.2,0.06,-92,0.0,13.3,0,0,0,0,0,0,19.0,82.6,0.0,984.4,5,3.8,119
2019-11-10T06:00:00Z,2019-11-10T05:30:00Z,PT30M,16.3,0.06,-96,0.0,13.3,0,0,0,0,0,0,19.0,82.5,0.0,984.2,4,3.7,113
2019-11-10T06:30:00Z,2019-11-10T06:00:00Z,PT30M,16.4,0.06,-100,0.0,13.4,0,0,0,0,0,0,19.0,82.7,0.0,984.2,2,3.8,106
2019-11-10T07:00:00Z,2019-11-10T06:30:00Z,PT30M,16.3,0.06,-103,0.0,13.4,0,0,0,0,0,0,19.1,83.1,0.0,984.3,1,4.0,100
2019-11-10T07:30:00Z,2019-11-10T07:00:00Z,PT30M,16.3,0.06,-107,0.0,13.4,0,0,0,0,0,0,19.2,83.2,0.0,984.5,360,4.0,94
2019-11-10T08:00:00Z,2019-11-10T07:30:00Z,PT30M,16.3,0.06,-111,8.0,13.4,11,50,4,15,25,10,19.5,83.1,0.0,984.8,359,4.0,88
2019-11-10T08:30:00Z,2019-11-10T08:00:00Z,PT30M,16.5,0.06,-116,50.6,13.5,49,7,1,50,49,51,19.6,82.2,0.0,985.0,360,4.0,82
2019-11-10T09:00:00Z,2019-11-10T08:30:00Z,PT30M,16.9,0.06,-120,25.1,13.5,116,122,29,145,175,188,19.7,80.6,0.0,985.3,1,4.0,77
2019-11-10T09:30:00Z,2019-11-10T09:00:00Z,PT30M,17.3,0.06,-125,35.7,13.7,185,3,1,186,177,187,19.7,79.3,0.0,985.6,7,4.0,72
2019-11-10T10:00:00Z,2019-11-10T09:30:00Z,PT30M,17.7,0.06,-131,27.7,13.9,211,158,67,278,320,354,19.8,78.4,0.0,985.9,17,4.1,67
2019-11-10T10:30:00Z,2019-11-10T10:00:00Z,PT30M,18.0,0.06,-137,6.2,14.1,125,658,311,436,634,664,19.7,78.0,0.0,986.0,23,4.1,62
2019-11-10T11:00:00Z,2019-11-10T10:30:00Z,PT30M,18.1,0.06,-144,5.8,14.2,136,696,368,505,723,670,19.3,78.2,0.0,986.0,27,4.1,58
2019-11-10T11:30:00Z,2019-11-10T11:00:00Z,PT30M,18.3,0.06,-151,5.7,14.4,144,718,416,561,793,663,18.9,77.9,0.0,985.8,27,4.2,55
2019-11-10T12:00:00Z,2019-11-10T11:30:00Z,PT30M,18.6,0.06,-160,9.7,14.4,199,615,378,577,785,623,18.3,77.0,0.0,985.5,23,4.4,52
2019-11-10T12:30:00Z,2019-11-10T12:00:00Z,PT30M,18.7,0.06,-169,13.5,14.6,253,505,323,576,755,588,18.0,76.8,0.0,985.3,25,4.6,50
2019-11-10T13:00:00Z,2019-11-10T12:30:00Z,PT30M,18.8,0.06,-178,14.5,14.8,267,480,311,579,750,580,18.1,77.3,0.0,985.2,31,4.6,50
2019-11-10T13:30:00Z,2019-11-10T13:00:00Z,PT30M,18.8,0.06,173,16.3,14.8,285,431,278,562,717,568,17.9,77.7,0.0,985.0,33,4.8,50
2019-11-10T14:00:00Z,2019-11-10T13:30:00Z,PT30M,18.6,0.06,163,12.6,14.7,241,524,328,569,753,596,17.5,77.9,0.0,984.8,33,5.0,51
2019-11-10T14:30:00Z,2019-11-10T14:00:00Z,PT30M,18.4,0.06,155,8.2,14.6,185,635,378,563,774,635,17.1,78.1,0.0,984.6,34,5.2,53
2019-11-10T15:00:00Z,2019-11-10T14:30:00Z,PT30M,18.2,0.06,147,0.1,14.3,88,853,471,559,817,715,16.7,78.2,0.0,984.6,34,5.3,56
2019-11-10T15:30:00Z,2019-11-10T15:00:00Z,PT30M,18.0,0.06,140,0.0,14.2,88,811,403,491,730,723,16.1,78.3,0.0,984.6,34,5.3,60
2019-11-10T16:00:00Z,2019-11-10T15:30:00Z,PT30M,17.9,0.06,133,0.0,14.0,86,759,326,412,627,720,15.3,78.3,0.0,984.6,33,5.4,65
2019-11-10T16:30:00Z,2019-11-10T16:00:00Z,PT30M,17.7,0.06,128,0.0,13.8,79,694,245,323,512,686,14.5,78.1,0.0,984.7,32,5.4,69
2019-11-10T17:00:00Z,2019-11-10T16:30:00Z,PT30M,17.4,0.06,122,0.0,13.5,68,596,160,228,381,467,13.5,77.8,0.0,984.8,30,5.5,75
2019-11-10T17:30:00Z,2019-11-10T17:00:00Z,PT30M,17.0,0.06,118,0.0,13.1,52,440,78,130,237,184,12.5,78.0,0.0,984.8,29,5.5,80
2019-11-10T18:00:00Z,2019-11-10T17:30:00Z,PT30M,16.5,0.06,113,0.0,12.8,26,170,18,44,82,25,11.5,78.8,0.0,984.8,30,5.4,86
2019-11-10T18:30:00Z,2019-11-10T18:00:00Z,PT30M,16.1,0.06,109,0.0,12.5,2,3,0,2,2,2,10.9,79.4,0.0,985.0,31,5.4,92
2019-11-10T19:00:00Z,2019-11-10T18:30:00Z,PT30M,15.7,0.06,105,0.0,12.2,0,0,0,0,0,0,10.8,79.7,0.0,985.3,31,5.6,98
2019-11-10T19:30:00Z,2019-11-10T19:00:00Z,PT30M,15.5,0.06,101,0.0,12.0,0,0,0,0,0,0,10.7,80.0,0.0,985.5,32,5.8,104
2019-11-10T20:00:00Z,2019-11-10T19:30:00Z,PT30M,15.3,0.06,98,0.0,11.9,0,0,0,0,0,0,10.7,80.3,0.0,985.6,32,5.9,110
2019-11-10T20:30:00Z,2019-11-10T20:00:00Z,PT30M,15.2,0.06,94,0.0,11.9,0,0,0,0,0,0,10.6,80.7,0.0,985.7,32,5.8,116
2019-11-10T21:00:00Z,2019-11-10T20:30:00Z,PT30M,15.1,0.06,90,0.0,11.9,0,0,0,0,0,0,10.7,81.2,0.0,985.7,32,5.6,123
2019-11-10T21:30:00Z,2019-11-10T21:00:00Z,PT30M,15.1,0.06,86,0.0,11.9,0,0,0,0,0,0,11.0,81.1,0.0,985.8,33,5.5,129
2019-11-10T22:00:00Z,2019-11-10T21:30:00Z,PT30M,15.0,0.06,81,0.0,11.7,0,0,0,0,0,0,11.6,80.5,0.0,986.0,34,5.7,135
2019-11-10T22:30:00Z,2019-11-10T22:00:00Z,PT30M,15.0,0.06,75,0.0,11.6,0,0,0,0,0,0,12.3,80.4,0.0,986.2,35,5.8,141
2019-11-10T23:00:00Z,2019-11-10T22:30:00Z,PT30M,14.9,0.06,69,0.0,11.6,0,0,0,0,0,0,13.1,80.6,0.0,986.3,34,5.8,147
2019-11-10T23:30:00Z,2019-11-10T23:00:00Z,PT30M,15.0,0.06,60,0.0,11.6,0,0,0,0,0,0,13.5,80.3,0.0,986.4,34,5.8,153
2019-11-11T00:00:00Z,2019-11-10T23:30:00Z,PT30M,15.0,0.06,47,0.0,11.4,0,0,0,0,0,0,13.6,79.4,0.0,986.4,33,5.7,158
2019-11-11T00:30:00Z,2019-11-11T00:00:00Z,PT30M,15.0,0.06,30,0.0,11.2,0,0,0,0,0,0,13.5,78.5,0.0,986.2,31,5.4,162
2019-11-11T01:00:00Z,2019-11-11T00:30:00Z,PT30M,14.9,0.06,6,0.0,11.0,0,0,0,0,0,0,13.3,77.7,0.0,986.0,29,5.0,164
2019-11-11T01:30:00Z,2019-11-11T01:00:00Z,PT30M,14.8,0.06,-20,0.0,10.6,0,0,0,0,0,0,13.3,76.2,0.0,985.6,26,4.7,163
2019-11-11T02:00:00Z,2019-11-11T01:30:00Z,PT30M,14.8,0.06,-40,0.0,10.2,0,0,0,0,0,0,13.5,74.2,0.0,985.3,24,4.5,160
2019-11-11T02:30:00Z,2019-11-11T02:00:00Z,PT30M,14.8,0.06,-55,0.0,10.0,0,0,0,0,0,0,14.0,73.3,0.0,985.0,21,4.5,155
2019-11-11T03:00:00Z,2019-11-11T02:30:00Z,PT30M,14.8,0.06,-65,0.0,10.1,0,0,0,0,0,0,14.8,73.6,0.0,984.8,20,4.6,150
2019-11-11T03:30:00Z,2019-11-11T03:00:00Z,PT30M,14.8,0.06,-73,0.0,10.2,0,0,0,0,0,0,15.5,73.8,0.0,984.7,18,4.6,144
2019-11-11T04:00:00Z,2019-11-11T03:30:00Z,PT30M,14.8,0.06,-79,0.0,10.2,0,0,0,0,0,0,16.0,74.2,0.0,984.8,17,4.7,138
2019-11-11T04:30:00Z,2019-11-11T04:00:00Z,PT30M,14.8,0.06,-84,0.0,10.4,0,0,0,0,0,0,16.5,75.1,0.0,984.9,17,4.8,132
2019-11-11T05:00:00Z,2019-11-11T04:30:00Z,PT30M,14.8,0.06,-88,0.0,10.8,0,0,0,0,0,0,17.0,76.8,0.0,985.0,18,5.1,125
2019-11-11T05:30:00Z,2019-11-11T05:00:00Z,PT30M,14.9,0.06,-92,0.0,11.2,0,0,0,0,0,0,17.7,78.4,0.0,985.1,19,5.1,119
2019-11-11T06:00:00Z,2019-11-11T05:30:00Z,PT30M,15.1,0.06,-96,0.0,11.6,0,0,0,0,0,0,18.6,79.9,0.0,985.0,20,4.9,113
2019-11-11T06:30:00Z,2019-11-11T06:00:00Z,PT30M,15.1,0.06,-100,0.0,11.8,0,0,0,0,0,0,19.4,80.4,0.0,984.8,18,4.6,107
2019-11-11T07:00:00Z,2019-11-11T06:30:00Z,PT30M,15.0,0.06,-104,0.0,11.6,0,0,0,0,0,0,19.8,79.8,0.0,984.5,14,4.3,100
2019-11-11T07:30:00Z,2019-11-11T07:00:00Z,PT30M,15.0,0.06,-107,0.0,11.3,0,0,0,0,0,0,20.2,78.3,0.0,984.4,10,4.1,94
2019-11-11T08:00:00Z,2019-11-11T07:30:00Z,PT30M,15.1,0.06,-111,0.6,10.9,12,65,6,18,31,10,20.4,76.0,0.0,984.5,9,4.0,88
2019-11-11T08:30:00Z,2019-11-11T08:00:00Z,PT30M,15.5,0.06,-116,1.3,10.7,39,369,51,90,177,89,20.6,73.4,0.0,984.7,9,4.1,83
2019-11-11T09:00:00Z,2019-11-11T08:30:00Z,PT30M,16.2,0.06,-120,0.0,10.8,54,582,132,185,330,344,20.8,70.5,0.0,984.9,10,4.2,77
2019-11-11T09:30:00Z,2019-11-11T09:00:00Z,PT30M,16.8,0.06,-125,0.0,11.0,63,697,219,282,466,619,20.5,68.6,0.0,985.1,9,4.1,72
2019-11-11T10:00:00Z,2019-11-11T09:30:00Z,PT30M,17.3,0.06,-131,0.0,11.3,70,773,305,375,588,726,19.9,67.8,0.0,985.3,6,3.7,67
2019-11-11T10:30:00Z,2019-11-11T10:00:00Z,PT30M,17.8,0.06,-137,0.0,11.7,75,823,383,458,695,730,19.5,67.3,0.0,985.4,5,3.5,62
2019-11-11T11:00:00Z,2019-11-11T10:30:00Z,PT30M,18.2,0.06,-144,0.0,12.0,79,856,451,529,785,720,19.4,67.2,0.0,985.4,8,3.5,58
2019-11-11T11:30:00Z,2019-11-11T11:00:00Z,PT30M,18.5,0.06,-151,0.0,12.5,83,877,504,587,856,704,19.6,68.0,0.0,985.2,8,3.8,55
2019-11-11T12:00:00Z,2019-11-11T11:30:00Z,PT30M,18.7,0.06,-160,0.0,13.1,88,885,541,629,907,687,19.9,69.6,0.0,984.9,6,4.4,52
2019-11-11T12:30:00Z,2019-11-11T12:00:00Z,PT30M,18.8,0.06,-169,0.0,13.4,93,884,562,655,938,674,20.0,70.9,0.0,984.5,7,4.6,51
2019-11-11T13:00:00Z,2019-11-11T12:30:00Z,PT30M,18.7,0.06,-178,0.0,13.5,99,878,566,665,949,667,19.7,71.9,0.0,984.1,10,4.3,50
2019-11-11T13:30:00Z,2019-11-11T13:00:00Z,PT30M,18.6,0.06,173,0.0,13.6,104,865,555,659,940,667,19.3,72.6,0.0,983.7,12,4.2,50
2019-11-11T14:00:00Z,2019-11-11T13:30:00Z,PT30M,18.5,0.06,164,0.4,13.5,113,836,521,634,904,670,18.8,73.0,0.0,983.1,11,4.1,51
2019-11-11T14:30:00Z,2019-11-11T14:00:00Z,PT30M,18.4,0.06,155,4.2,13.5,159,698,414,573,805,649,18.4,72.9,0.0,982.7,9,4.2,54
2019-11-11T15:00:00Z,2019-11-11T14:30:00Z,PT30M,18.5,0.06,147,5.4,13.4,162,648,355,518,730,647,18.0,72.3,0.0,982.5,7,4.5,57
2019-11-11T15:30:00Z,2019-11-11T15:00:00Z,PT30M,18.4,0.06,140,1.7,13.4,109,747,367,476,702,696,17.8,72.3,0.0,982.3,7,4.6,60
2019-11-11T16:00:00Z,2019-11-11T15:30:00Z,PT30M,18.4,0.06,134,0.0,13.4,82,765,326,408,626,718,17.9,72.9,0.0,982.2,8,4.7,65
2019-11-11T16:30:00Z,2019-11-11T16:00:00Z,PT30M,18.2,0.06,128,0.0,13.5,73,707,247,320,512,683,17.9,74.2,0.0,982.2,8,4.8,70
2019-11-11T17:00:00Z,2019-11-11T16:30:00Z,PT30M,18.0,0.06,123,0.0,13.7,62,616,163,226,384,461,17.8,76.0,0.0,982.2,7,4.7,75
2019-11-11T17:30:00Z,2019-11-11T17:00:00Z,PT30M,17.7,0.06,118,1.9,13.7,50,431,77,127,233,178,17.7,77.7,0.0,982.2,7,4.8,80
2019-11-11T18:00:00Z,2019-11-11T17:30:00Z,PT30M,17.3,0.06,113,3.1,13.7,27,133,13,41,71,25,17.6,79.3,0.0,982.1,8,5.0,86
2019-11-11T18:30:00Z,2019-11-11T18:00:00Z,PT30M,17.0,0.06,109,0.0,13.6,1,3,0,1,2,1,17.5,80.4,0.0,982.1,10,5.1,92
2019-11-11T19:00:00Z,2019-11-11T18:30:00Z,PT30M,16.7,0.06,105,0.0,13.4,0,0,0,0,0,0,17.2,81.0,0.0,982.2,11,5.0,98
2019-11-11T19:30:00Z,2019-11-11T19:00:00Z,PT30M,16.5,0.06,102,0.0,13.2,0,0,0,0,0,0,17.0,80.7,0.0,982.3,12,4.9,104
2019-11-11T20:00:00Z,2019-11-11T19:30:00Z,PT30M,16.4,0.06,98,0.0,12.9,0,0,0,0,0,0,16.7,79.8,0.0,982.4,12,5.0,110
2019-11-11T20:30:00Z,2019-11-11T20:00:00Z,PT30M,16.4,0.06,94,0.0,12.7,0,0,0,0,0,0,16.5,79.1,0.0,982.3,14,5.2,116
2019-11-11T21:00:00Z,2019-11-11T20:30:00Z,PT30M,16.4,0.06,90,0.0,12.7,0,0,0,0,0,0,16.5,78.9,0.0,982.3,16,5.5,123
2019-11-11T21:30:00Z,2019-11-11T21:00:00Z,PT30M,16.4,0.06,86,0.0,12.7,0,0,0,0,0,0,16.5,79.1,0.0,982.3,17,5.6,129
2019-11-11T22:00:00Z,2019-11-11T21:30:00Z,PT30M,16.4,0.06,81,0.0,12.9,0,0,0,0,0,0,16.5,79.7,0.0,982.5,18,5.7,135
2019-11-11T22:30:00Z,2019-11-11T22:00:00Z,PT30M,16.4,0.06,76,0.0,13.0,0,0,0,0,0,0,16.4,80.3,0.0,982.6,17,5.6,142
2019-11-11T23:00:00Z,2019-11-11T22:30:00Z,PT30M,16.4,0.06,69,0.0,13.1,0,0,0,0,0,0,16.2,80.7,0.0,982.7,15,5.5,148
2019-11-11T23:30:00Z,2019-11-11T23:00:00Z,PT30M,16.5,0.06,60,0.0,13.2,0,0,0,0,0,0,15.9,80.9,0.0,982.6,15,5.4,153
2019-11-12T00:00:00Z,2019-11-11T23:30:00Z,PT30M,16.6,0.06,48,0.0,13.3,0,0,0,0,0,0,15.7,80.6,0.0,982.4,16,5.3,158
2019-11-12T00:30:00Z,2019-11-12T00:00:00Z,PT30M,16.6,0.06,30,0.0,13.3,0,0,0,0,0,0,15.5,80.4,0.0,982.2,17,5.1,162
2019-11-12T01:00:00Z,2019-11-12T00:30:00Z,PT30M,16.6,0.06,6,0.0,13.1,0,0,0,0,0,0,15.5,80.1,0.0,982.0,15,5.0,164
2019-11-12T01:30:00Z,2019-11-12T01:00:00Z,PT30M,16.6,0.06,-20,0.0,13.0,0,0,0,0,0,0,15.6,79.6,0.0,981.6,14,4.9,164
2019-11-12T02:00:00Z,2019-11-12T01:30:00Z,PT30M,16.6,0.06,-41,0.0,12.9,0,0,0,0,0,0,15.7,78.9,0.0,981.3,14,4.9,160
2019-11-12T02:30:00Z,2019-11-12T02:00:00Z,PT30M,16.5,0.06,-55,0.0,12.9,0,0,0,0,0,0,15.8,79.0,0.0,981.0,14,4.9,156
2019-11-12T03:00:00Z,2019-11-12T02:30:00Z,PT30M,16.4,0.06,-66,0.0,12.9,0,0,0,0,0,0,16.1,79.7,0.0,980.7,13,5.0,150
2019-11-12T03:30:00Z,2019-11-12T03:00:00Z,PT30M,16.4,0.06,-73,0.0,13.0,0,0,0,0,0,0,16.4,80.5,0.0,980.6,12,5.0,144
2019-11-12T04:00:00Z,2019-11-12T03:30:00Z,PT30M,16.3,0.06,-79,0.0,13.1,0,0,0,0,0,0,16.7,81.4,0.0,980.6,8,5.0,138
2019-11-12T04:30:00Z,2019-11-12T04:00:00Z,PT30M,16.3,0.06,-84,0.0,13.2,0,0,0,0,0,0,17.1,81.9,0.0,980.5,5,4.9,132
2019-11-12T05:00:00Z,2019-11-12T04:30:00Z,PT30M,16.3,0.06,-89,0.0,13.3,0,0,0,0,0,0,17.4,82.3,0.0,980.5,3,4.8,126
2019-11-12T05:30:00Z,2019-11-12T05:00:00Z,PT30M,16.5,0.06,-93,0.0,13.5,0,0,0,0,0,0,17.8,82.9,0.0,980.4,4,4.8,119
2019-11-12T06:00:00Z,2019-11-12T05:30:00Z,PT30M,16.7,0.06,-96,0.0,13.9,0,0,0,0,0,0,18.1,83.7,0.0,980.4,7,4.8,113
2019-11-12T06:30:00Z,2019-11-12T06:00:00Z,PT30M,16.9,0.06,-100,0.0,14.2,0,0,0,0,0,0,18.2,84.3,0.0,980.3,9,4.8,107
2019-11-12T07:00:00Z,2019-11-12T06:30:00Z,PT30M,16.9,0.06,-104,0.0,14.3,0,0,0,0,0,0,17.9,84.7,0.0,980.1,11,4.6,101
2019-11-12T07:30:00Z,2019-11-12T07:00:00Z,PT30M,17.0,0.06,-108,0.0,14.4,0,0,0,0,0,0,17.7,84.7,0.0,980.1,13,4.5,95
2019-11-12T08:00:00Z,2019-11-12T07:30:00Z,PT30M,17.0,0.06,-112,1.4,14.3,12,40,4,15,24,11,17.5,84.2,0.0,980.2,17,4.5,89
2019-11-12T08:30:00Z,2019-11-12T08:00:00Z,PT30M,17.2,0.06,-116,14.2,14.4,58,117,16,74,102,74,17.6,83.4,0.0,980.4,18,4.5,83
2019-11-12T09:00:00Z,2019-11-12T08:30:00Z,PT30M,17.5,0.06,-121,11.6,14.4,94,295,65,159,238,240,17.9,82.2,0.0,980.5,16,4.6,77
2019-11-12T09:30:00Z,2019-11-12T09:00:00Z,PT30M,17.8,0.06,-126,14.1,14.5,134,331,105,239,336,421,18.1,80.9,0.0,980.7,13,4.6,72
2019-11-12T10:00:00Z,2019-11-12T09:30:00Z,PT30M,18.2,0.06,-131,6.1,14.6,118,582,229,347,520,630,18.2,79.6,0.0,980.9,8,4.6,67
2019-11-12T10:30:00Z,2019-11-12T10:00:00Z,PT30M,18.5,0.06,-137,3.5,14.7,114,698,323,436,649,681,18.3,78.6,0.0,981.0,4,4.4,63
2019-11-12T11:00:00Z,2019-11-12T10:30:00Z,PT30M,18.7,0.06,-144,6.1,14.7,148,659,344,492,704,652,18.4,77.9,0.0,981.1,3,4.2,59
2019-11-12T11:30:00Z,2019-11-12T11:00:00Z,PT30M,18.8,0.06,-152,7.3,14.7,172,647,369,540,757,637,18.2,77.2,0.0,981.0,3,4.0,55
2019-11-12T12:00:00Z,2019-11-12T11:30:00Z,PT30M,18.9,0.06,-160,15.4,14.7,265,438,265,530,685,566,17.9,76.3,0.0,980.9,7,3.9,53
2019-11-12T12:30:00Z,2019-11-12T12:00:00Z,PT30M,19.0,0.06,-169,19.2,14.7,312,341,216,528,652,537,17.9,76.0,0.0,980.7,10,3.8,51
2019-11-12T13:00:00Z,2019-11-12T12:30:00Z,PT30M,19.0,0.06,-178,21.6,14.8,337,286,184,521,623,522,18.2,76.4,0.0,980.4,11,3.7,50
2019-11-12T13:30:00Z,2019-11-12T13:00:00Z,PT30M,19.0,0.06,173,28.3,14.7,379,148,95,473,517,475,18.2,76.4,0.0,980.1,13,3.6,50
2019-11-12T14:00:00Z,2019-11-12T13:30:00Z,PT30M,19.0,0.06,164,26.4,14.6,358,181,112,470,528,480,18.2,76.0,0.0,979.8,16,3.5,52
2019-11-12T14:30:00Z,2019-11-12T14:00:00Z,PT30M,19.0,0.06,155,24.1,14.6,326,222,130,456,529,485,18.1,75.5,0.0,979.5,19,3.6,54
2019-11-12T15:00:00Z,2019-11-12T14:30:00Z,PT30M,19.2,0.06,147,27.0,14.6,316,156,85,401,448,437,18.1,74.9,0.0,979.3,22,3.8,57
2019-11-12T15:30:00Z,2019-11-12T15:00:00Z,PT30M,19.2,0.06,140,18.8,14.7,240,315,152,392,495,503,18.2,75.2,0.0,979.2,23,4.0,61
2019-11-12T16:00:00Z,2019-11-12T15:30:00Z,PT30M,19.0,0.06,134,16.7,14.8,194,338,145,339,446,496,18.4,76.4,0.0,979.2,23,4.2,65
2019-11-12T16:30:00Z,2019-11-12T16:00:00Z,PT30M,18.8,0.06,128,19.6,14.9,174,236,81,255,325,396,18.5,77.7,0.0,979.3,22,4.4,70
2019-11-12T17:00:00Z,2019-11-12T16:30:00Z,PT30M,18.6,0.06,123,12.3,14.9,110,330,85,195,287,328,18.4,79.1,0.0,979.4,21,4.6,75
2019-11-12T17:30:00Z,2019-11-12T17:00:00Z,PT30M,18.3,0.06,118,11.5,14.9,71,243,42,113,176,136,18.2,80.6,0.0,979.4,21,4.8,80
2019-11-12T18:00:00Z,2019-11-12T17:30:00Z,PT30M,18.0,0.06,114,3.2,14.9,26,138,14,40,72,23,17.7,82.1,0.0,979.3,23,5.1,86
2019-11-12T18:30:00Z,2019-11-12T18:00:00Z,PT30M,17.7,0.06,110,0.0,14.8,1,3,0,1,2,1,17.3,82.7,0.0,979.3,25,5.2,92
2019-11-12T19:00:00Z,2019-11-12T18:30:00Z,PT30M,17.6,0.06,106,0.0,14.5,0,0,0,0,0,0,16.7,82.4,0.0,979.4,26,5.1,98
2019-11-12T19:30:00Z,2019-11-12T19:00:00Z,PT30M,17.3,0.06,102,0.0,14.3,0,0,0,0,0,0,16.3,82.6,0.0,979.5,27,4.9,104
2019-11-12T20:00:00Z,2019-11-12T19:30:00Z,PT30M,17.0,0.06,98,0.0,14.1,0,0,0,0,0,0,15.9,83.2,0.0,979.5,28,4.8,110
2019-11-12T20:30:00Z,2019-11-12T20:00:00Z,PT30M,16.8,0.06,94,0.0,14.0,0,0,0,0,0,0,15.7,83.6,0.0,979.4,28,4.8,117
2019-11-12T21:00:00Z,2019-11-12T20:30:00Z,PT30M,16.7,0.06,91,0.0,13.9,0,0,0,0,0,0,15.5,83.8,0.0,979.3,28,4.8,123
2019-11-12T21:30:00Z,2019-11-12T21:00:00Z,PT30M,16.6,0.06,86,0.0,13.9,0,0,0,0,0,0,15.3,83.9,0.0,979.3,27,4.9,129
2019-11-12T22:00:00Z,2019-11-12T21:30:00Z,PT30M,16.5,0.06,82,0.0,13.8,0,0,0,0,0,0,15.2,84.0,0.0,979.6,26,5.0,135
2019-11-12T22:30:00Z,2019-11-12T22:00:00Z,PT30M,16.5,0.06,76,0.0,13.8,0,0,0,0,0,0,15.1,84.1,0.0,979.7,25,5.0,142
2019-11-12T23:00:00Z,2019-11-12T22:30:00Z,PT30M,16.5,0.06,70,0.0,13.8,0,0,0,0,0,0,15.1,84.2,0.0,979.8,24,5.0,148
2019-11-12T23:30:00Z,2019-11-12T23:00:00Z,PT30M,16.5,0.06,61,0.0,13.8,0,0,0,0,0,0,15.1,84.4,0.0,979.9,22,5.1,153
2019-11-13T00:00:00Z,2019-11-12T23:30:00Z,PT30M,16.5,0.06,48,0.0,14.0,0,0,0,0,0,0,15.2,84.8,0.0,979.8,19,5.2,159
2019-11-13T00:30:00Z,2019-11-13T00:00:00Z,PT30M,16.6,0.06,31,0.0,14.0,0,0,0,0,0,0,15.2,84.9,0.0,979.7,18,5.1,163
2019-11-13T01:00:00Z,2019-11-13T00:30:00Z,PT30M,16.6,0.06,6,0.0,14.0,0,0,0,0,0,0,15.0,84.7,0.0,979.6,18,4.9,165
2019-11-13T01:30:00Z,2019-11-13T01:00:00Z,PT30M,16.5,0.06,-20,0.0,13.9,0,0,0,0,0,0,14.8,84.7,0.0,979.5,19,4.8,164
2019-11-13T02:00:00Z,2019-11-13T01:30:00Z,PT30M,16.5,0.06,-41,0.0,13.9,0,0,0,0,0,0,14.6,84.8,0.0,979.2,19,4.8,161
